season	player_id	player	birth_year	pos	age	experience	lg	tm	g	mp	fg_per_36_min	fga_per_36_min	fg_percent	avg_dist_fga	percent_fga_from_x2p_range	percent_fga_from_x0_3_range	percent_fga_from_x3_10_range	percent_fga_from_x10_16_range	percent_fga_from_x16_3p_range	percent_fga_from_x3p_range	fg_percent_from_x2p_range	fg_percent_from_x0_3_range	fg_percent_from_x3_10_range	fg_percent_from_x10_16_range	fg_percent_from_x16_3p_range	fg_percent_from_x3p_range	percent_assisted_x2p_fg	percent_assisted_x3p_fg	percent_dunks_of_fga	num_of_dunks	percent_corner_3s_of_3pa	corner_3_point_percent
2017	3959	Luke Babbitt	NA	SF	27	7	NBA	MIA	68	1065	3.8	9.5	0.402	21.7	0.253	0.043	0.032	0.1	0.078	0.747	0.366	0.167	0.222	0.429	0.455	0.414	0.615	0.966	0	0	0.305	0.422
2017	3543	Luol Deng	NA	SF	31	13	NBA	LAL	56	1486	4	10.3	0.387	14.9	0.611	0.283	0.094	0.083	0.156	0.389	0.436	0.617	0.35	0.286	0.227	0.309	0.549	0.922	0.031	10	0.339	0.393
2017	4424	Malcolm Brogdon	NA	SG	24	1	NBA	MIL	75	1982	5.3	11.5	0.457	11.6	0.696	0.406	0.118	0.083	0.088	0.304	0.48	0.562	0.333	0.396	0.375	0.404	0.415	0.897	0.039	24	0.244	0.489
2017	4425	Malcolm Delaney	NA	PG	27	1	NBA	ATL	73	1248	4.2	11.2	0.374	17.6	0.716	0.121	0.067	0.07	0.459	0.284	0.428	0.426	0.269	0.296	0.472	0.236	0.235	0.885	0.005	2	0.309	0.147
2017	3401	Manu Ginóbili	NA	SG	39	15	NBA	SAS	69	1291	4.8	12.2	0.39	16.5	0.483	0.214	0.123	0.091	0.057	0.517	0.387	0.521	0.296	0.35	0.12	0.392	0.451	0.787	0.005	2	0.159	0.306
2017	3835	Marc Gasol	NA	C	32	9	NBA	MEM	74	2531	7.6	16.5	0.459	13.9	0.769	0.129	0.255	0.196	0.189	0.231	0.48	0.673	0.48	0.441	0.388	0.388	0.57	0.981	0.022	23	0.019	0.4
2017	3775	Marcin Gortat	NA	C	32	10	NBA	WAS	82	2556	5.5	9.5	0.579	5	0.997	0.522	0.312	0.141	0.022	0.003	0.58	0.702	0.486	0.368	0.4	0	0.71	NA	0.083	46	0	NA
2017	3776	Marco Belinelli	NA	SG	30	10	NBA	CHO	74	1778	5.3	12.5	0.429	18.7	0.54	0.132	0.052	0.052	0.306	0.46	0.488	0.667	0.344	0.469	0.436	0.36	0.679	0.853	0.003	1	0.145	0.463
2017	4042	Marcus Morris	NA	SF	27	6	NBA	DET	79	2565	5.9	14.1	0.418	17.3	0.645	0.113	0.086	0.192	0.255	0.355	0.466	0.623	0.356	0.43	0.459	0.331	0.38	0.915	0.007	7	0.154	0.436
2017	4275	Marcus Smart	NA	SG	22	3	NBA	BOS	79	2399	4	11.2	0.359	15.7	0.557	0.224	0.179	0.077	0.076	0.443	0.42	0.488	0.396	0.362	0.333	0.283	0.417	0.904	0.013	9	0.223	0.419
2017	4348	Mario Hezonja	NA	SF	21	2	NBA	ORL	65	960	4.4	12.4	0.355	17.5	0.564	0.182	0.097	0.042	0.242	0.436	0.398	0.517	0.375	0.357	0.325	0.299	0.5	0.837	0.036	9	0.222	0.25
2017	4043	Markieff Morris	NA	PF	27	6	NBA	WAS	76	2374	6.2	13.5	0.457	11.9	0.78	0.287	0.181	0.154	0.157	0.22	0.483	0.612	0.422	0.401	0.4	0.362	0.597	0.972	0.083	65	0.332	0.323
2017	4428	Marquese Chriss	NA	PF	19	1	NBA	PHO	82	1743	5.9	13.1	0.449	11.8	0.646	0.411	0.111	0.046	0.076	0.354	0.52	0.615	0.386	0.31	0.333	0.321	0.656	0.986	0.204	103	0.438	0.347
2017	3837	Marreese Speights	NA	C	29	9	NBA	LAC	82	1286	6.8	15.3	0.445	16.1	0.495	0.245	0.126	0.055	0.068	0.505	0.52	0.634	0.42	0.333	0.459	0.372	0.667	0.981	0.036	15	0.112	0.452
2017	3624	Marvin Williams	NA	PF	30	12	NBA	CHO	76	2295	4.7	11	0.422	15.7	0.497	0.23	0.143	0.07	0.055	0.503	0.494	0.611	0.416	0.367	0.359	0.35	0.717	0.976	0.02	14	0.246	0.368
2017	4180	Mason Plumlee	NA	C	26	4	NBA	TOT	81	2148	5.6	10.4	0.536	5	0.99	0.626	0.197	0.08	0.09	0.01	0.541	0.654	0.398	0.32	0.25	0	0.719	NA	0.226	131	0	NA
2017	4180	Mason Plumlee	NA	C	26	4	NBA	POR	54	1516	5.6	10.5	0.532	5.3	0.989	0.609	0.19	0.081	0.109	0.011	0.538	0.658	0.381	0.389	0.25	0	0.74	NA	0.215	90	0	NA
2017	3470	Matt Barnes	NA	SF	36	14	NBA	TOT	74	1777	3.7	9.6	0.391	16.8	0.444	0.22	0.114	0.032	0.08	0.556	0.467	0.577	0.389	0.133	0.395	0.331	0.735	0.897	0.019	7	0.255	0.388
2017	3470	Matt Barnes	NA	SF	36	14	NBA	SAC	54	1367	3.9	10.1	0.384	16.8	0.449	0.209	0.133	0.031	0.078	0.551	0.453	0.563	0.412	0.083	0.367	0.327	0.705	0.884	0.021	7	0.223	0.362
2017	4181	Matthew Dellavedova	NA	PG	26	4	NBA	MIL	76	1986	3.8	9.7	0.39	15.1	0.597	0.15	0.266	0.101	0.077	0.403	0.404	0.4	0.43	0.389	0.366	0.367	0.31	0.861	0	0	0.144	0.355
2017	4115	Maurice Harkless	NA	SF	23	5	NBA	POR	77	2223	5.1	10.1	0.503	9.9	0.689	0.522	0.112	0.014	0.042	0.311	0.572	0.613	0.457	0.444	0.385	0.351	0.626	1	0.119	69	0.459	0.303
2017	4116	Meyers Leonard	NA	PF	24	5	NBA	POR	74	1222	4.3	11.1	0.386	18.9	0.437	0.09	0.103	0.085	0.159	0.563	0.436	0.706	0.385	0.313	0.383	0.347	0.764	0.986	0.04	12	0.117	0.48
2017	3838	Michael Beasley	NA	PF	28	9	NBA	MIL	56	935	8.3	15.6	0.532	10.2	0.894	0.303	0.246	0.167	0.175	0.106	0.545	0.699	0.49	0.456	0.451	0.419	0.545	1	0.034	13	0.488	0.333
2017	4117	Michael Kidd-Gilchrist	NA	SF	23	5	NBA	CHO	81	2349	4.5	9.5	0.477	8.2	0.985	0.474	0.129	0.121	0.259	0.015	0.483	0.621	0.263	0.467	0.35	0.111	0.707	1	0.065	39	0.444	0
2017	3779	Mike Conley	NA	PG	29	10	NBA	MEM	69	2292	7.3	15.8	0.46	16.2	0.585	0.199	0.135	0.083	0.167	0.415	0.497	0.607	0.471	0.405	0.432	0.408	0.266	0.561	0.001	1	0.115	0.438
2017	3407	Mike Dunleavy	1980	SF	36	15	NBA	TOT	53	841	4	9.4	0.423	18.3	0.391	0.209	0.032	0.027	0.123	0.609	0.465	0.652	0	0.333	0.296	0.396	0.775	0.962	0.005	1	0.306	0.488
2017	4183	Mike Muscala	NA	C	25	4	NBA	ATL	70	1237	4.9	9.8	0.504	14	0.674	0.291	0.077	0.131	0.175	0.326	0.546	0.684	0.423	0.477	0.424	0.418	0.847	1	0.045	13	0.309	0.441
2017	4433	Mindaugas Kuzminskas	NA	SF	27	1	NBA	NYK	68	1016	5.6	13.1	0.428	13.2	0.545	0.371	0.138	0.014	0.019	0.455	0.517	0.599	0.373	0.2	0.286	0.321	0.625	0.907	0.079	28	0.22	0.405
2017	4120	Mirza Teletović	NA	PF	31	5	NBA	MIL	70	1133	5	13.3	0.373	21	0.27	0.115	0.055	0.045	0.055	0.73	0.46	0.542	0.435	0.316	0.435	0.341	0.75	0.971	0.012	4	0.2	0.344
2017	3627	Monta Ellis	NA	SG	31	12	NBA	IND	74	1998	4.5	10	0.443	13.4	0.758	0.262	0.151	0.086	0.259	0.242	0.483	0.616	0.5	0.417	0.361	0.319	0.324	0.884	0.014	7	0.4	0.296
2017	4349	Montrezl Harrell	NA	C	23	2	NBA	HOU	58	1064	7.6	11.7	0.652	3.8	0.98	0.687	0.197	0.032	0.064	0.02	0.663	0.751	0.515	0.091	0.455	0.143	0.79	0	0.319	98	0.571	0.25
2017	4350	Myles Turner	NA	C	20	2	NBA	IND	81	2541	6.3	12.3	0.511	12	0.868	0.295	0.15	0.122	0.3	0.132	0.536	0.715	0.469	0.453	0.429	0.348	0.812	0.975	0.1	86	0.113	0.154
2017	4351	Nemanja Bjelica	NA	PF	28	2	NBA	MIN	65	1190	4.6	10.8	0.424	14.8	0.503	0.264	0.177	0.034	0.028	0.497	0.531	0.638	0.444	0.25	0.4	0.316	0.526	0.964	0.02	7	0.209	0.378
2017	3410	Nenê	NA	C	34	15	NBA	HOU	67	1198	7.4	11.9	0.617	5.5	0.977	0.637	0.126	0.083	0.131	0.023	0.624	0.723	0.5	0.364	0.423	0.333	0.839	1	0.242	86	0	NA
2017	4278	Nerlens Noel	NA	C	22	3	NBA	TOT	51	1047	6.3	10.6	0.595	4.9	0.997	0.625	0.162	0.094	0.12	0.003	0.597	0.71	0.52	0.241	0.378	0	0.745	NA	0.307	85	0	NA
2017	3783	Nick Young	NA	SG	31	10	NBA	LAL	60	1556	6.3	14.6	0.43	20.7	0.335	0.082	0.03	0.073	0.15	0.665	0.481	0.673	0.316	0.413	0.442	0.404	0.529	0.906	0.013	8	0.247	0.385
2017	3841	Nicolas Batum	NA	SG	28	9	NBA	CHO	77	2617	5.4	13.4	0.403	17.3	0.585	0.117	0.102	0.182	0.185	0.415	0.453	0.64	0.384	0.435	0.389	0.333	0.457	0.867	0.013	12	0.089	0.333
2017	4434	Nicolás Brussino	NA	SG	23	1	NBA	DAL	54	521	3.6	9.7	0.369	21	0.326	0.085	0.064	0.028	0.149	0.674	0.5	0.75	0.556	0.25	0.381	0.305	0.609	1	0.014	1	0.168	0.5
2017	4280	Nik Stauskas	NA	SG	23	3	NBA	PHI	80	2188	4.1	10.4	0.396	17.2	0.434	0.241	0.062	0.057	0.073	0.566	0.433	0.536	0.205	0.472	0.261	0.368	0.487	0.818	0.027	16	0.189	0.485
2017	4352	Nikola Jokić	NA	C	21	2	NBA	DEN	73	2038	8.7	15.1	0.578	9.5	0.837	0.349	0.293	0.097	0.102	0.163	0.628	0.674	0.624	0.53	0.552	0.324	0.566	0.933	0.029	23	0.072	0.1
2017	4281	Nikola Mirotić	NA	PF	25	3	NBA	CHI	70	1679	5.5	13.4	0.413	17.9	0.397	0.206	0.07	0.059	0.059	0.603	0.52	0.643	0.409	0.459	0.297	0.342	0.69	0.969	0.026	16	0.231	0.46
2017	4047	Nikola Vučević	NA	C	26	6	NBA	ORL	75	2163	8	17.2	0.468	11.4	0.927	0.215	0.256	0.193	0.264	0.073	0.481	0.608	0.485	0.417	0.419	0.307	0.617	1	0.017	16	0.08	0.167
2017	4282	Noah Vonleh	NA	PF	21	3	NBA	POR	74	1265	3.7	7.7	0.481	7.1	0.926	0.515	0.211	0.033	0.167	0.074	0.492	0.561	0.386	0.222	0.467	0.35	0.585	0.857	0.181	43	0.25	0
2017	4353	Norman Powell	NA	SG	23	2	NBA	TOR	76	1368	6	13.3	0.449	11.8	0.658	0.411	0.128	0.03	0.091	0.342	0.514	0.606	0.354	0.2	0.413	0.324	0.263	0.946	0.067	31	0.445	0.338
2017	4189	Otto Porter Jr.	NA	SF	23	4	NBA	WAS	80	2605	5.7	11.1	0.516	16.3	0.575	0.197	0.1	0.09	0.189	0.425	0.576	0.709	0.513	0.5	0.507	0.434	0.665	0.966	0.027	21	0.402	0.423
2017	3698	P.J. Tucker	NA	SF	31	6	NBA	TOT	81	2236	3.2	7.8	0.413	13.3	0.593	0.299	0.16	0.071	0.062	0.407	0.451	0.507	0.377	0.412	0.433	0.357	0.457	0.986	0.015	7	0.77	0.391
2017	3698	P.J. Tucker	NA	SF	31	6	NBA	PHO	57	1627	3.3	7.8	0.415	12.8	0.616	0.319	0.155	0.079	0.059	0.384	0.463	0.522	0.364	0.464	0.429	0.338	0.436	0.978	0.02	7	0.787	0.364
2017	4437	Pascal Siakam	NA	PF	22	1	NBA	TOR	55	859	4.3	8.6	0.502	7	0.966	0.463	0.249	0.112	0.141	0.034	0.515	0.6	0.49	0.304	0.448	0.143	0.667	1	0.093	17	0.571	0
2017	4124	Patrick Beverley	NA	SG	28	5	NBA	HOU	67	2058	4	9.5	0.42	15.9	0.47	0.21	0.173	0.055	0.033	0.53	0.463	0.544	0.436	0.367	0.222	0.382	0.297	0.836	0.004	1	0.323	0.387
2017	4439	Patrick McCaw	NA	SG	21	1	NBA	GSW	71	1074	3.6	8.2	0.433	15.4	0.498	0.29	0.078	0.057	0.073	0.502	0.533	0.69	0.421	0.286	0.222	0.333	0.723	0.927	0.045	10	0.35	0.326
2017	3968	Patrick Patterson	NA	PF	27	7	NBA	TOR	65	1599	3.5	8.6	0.401	18.6	0.341	0.128	0.112	0.07	0.031	0.659	0.458	0.551	0.419	0.444	0.25	0.372	0.517	0.979	0.023	7	0.383	0.412
2017	3898	Patty Mills	NA	PG	28	8	NBA	SAS	80	1754	5.6	12.7	0.44	19.2	0.428	0.148	0.027	0.027	0.23	0.572	0.474	0.641	0.294	0.412	0.385	0.414	0.54	0.823	0	0	0.276	0.459
2017	3342	Pau Gasol	NA	C	36	16	NBA	SAS	64	1627	6.7	13.4	0.502	12	0.828	0.232	0.26	0.109	0.227	0.172	0.494	0.614	0.452	0.364	0.482	0.538	0.668	1	0.026	16	0.298	0.677
2017	3969	Paul George	NA	SF	26	7	NBA	IND	75	2689	8.3	18	0.461	17.1	0.632	0.131	0.099	0.121	0.283	0.368	0.501	0.625	0.489	0.411	0.484	0.393	0.375	0.815	0.026	31	0.19	0.404
2017	3701	Paul Millsap	NA	PF	31	11	NBA	ATL	69	2343	6.6	14.9	0.442	12.2	0.752	0.254	0.216	0.184	0.098	0.248	0.486	0.611	0.395	0.475	0.379	0.311	0.558	0.947	0.017	15	0.166	0.45
2017	3704	Rajon Rondo	NA	PG	30	11	NBA	CHI	69	1843	4.5	11	0.408	11.9	0.763	0.351	0.152	0.061	0.2	0.237	0.418	0.497	0.459	0.147	0.33	0.376	0.251	0.94	0.002	1	0.481	0.438
2017	3785	Ramon Sessions	NA	PG	30	10	NBA	CHO	50	811	4.4	11.7	0.38	11.2	0.764	0.312	0.24	0.122	0.091	0.236	0.393	0.512	0.333	0.281	0.292	0.339	0.392	0.857	0.015	4	0.21	0.462
2017	3706	Randy Foye	NA	SG	33	11	NBA	BRK	69	1284	3.3	9.1	0.363	18.6	0.375	0.182	0.105	0.012	0.077	0.625	0.418	0.542	0.324	0.25	0.28	0.33	0.255	0.761	0.003	1	0.163	0.424
2017	3634	Raymond Felton	NA	PG	32	12	NBA	LAC	80	1700	4.7	10.9	0.43	14	0.72	0.286	0.14	0.066	0.228	0.28	0.473	0.612	0.403	0.324	0.385	0.319	0.246	0.739	0	0	0.188	0.593
2017	4050	Reggie Jackson	NA	PG	26	6	NBA	DET	52	1424	7.2	17.1	0.419	13.4	0.728	0.232	0.207	0.129	0.161	0.272	0.442	0.51	0.371	0.437	0.44	0.359	0.073	0.455	0.012	6	0.13	0.292
2017	3346	Richard Jefferson	NA	SF	36	16	NBA	CLE	79	1614	3.4	7.7	0.446	15.6	0.458	0.292	0.087	0.023	0.055	0.542	0.58	0.77	0.2	0.5	0.211	0.333	0.747	0.984	0.122	39	0.473	0.375
2017	4359	Richaun Holmes	NA	C	23	2	NBA	PHI	57	1193	6.9	12.4	0.558	8.6	0.813	0.483	0.184	0.07	0.075	0.187	0.606	0.734	0.421	0.379	0.452	0.351	0.798	1	0.245	92	0.195	0.467
2017	4051	Ricky Rubio	NA	PG	26	6	NBA	MIN	75	2469	3.8	9.5	0.402	16.1	0.698	0.194	0.062	0.105	0.337	0.302	0.443	0.484	0.325	0.471	0.434	0.306	0.269	0.95	0	0	0.291	0.298
2017	4197	Robert Covington	NA	SF	26	4	NBA	PHI	67	2119	5	12.4	0.399	16.2	0.437	0.288	0.101	0.016	0.031	0.563	0.484	0.588	0.257	0.333	0.348	0.333	0.652	0.942	0.027	14	0.08	0.303
2017	3845	Robin Lopez	NA	C	28	9	NBA	CHI	81	2271	6.1	12.3	0.493	8.8	0.997	0.312	0.324	0.094	0.267	0.003	0.494	0.566	0.474	0.452	0.449	0	0.681	NA	0.04	26	0.5	0
2017	4285	Rodney Hood	NA	SG	24	3	NBA	UTA	59	1593	6.1	15.1	0.408	16.8	0.539	0.123	0.161	0.14	0.116	0.461	0.44	0.573	0.383	0.409	0.416	0.371	0.291	0.746	0.02	11	0.248	0.447
2017	4443	Rodney McGruder	NA	SG	25	1	NBA	MIA	78	1966	3.5	8.4	0.413	15.2	0.522	0.215	0.185	0.059	0.061	0.478	0.488	0.707	0.341	0.296	0.321	0.332	0.47	0.986	0.028	12	0.541	0.345
2017	4444	Ron Baker	NA	SG	23	1	NBA	NYK	52	857	3.4	9.1	0.378	14.3	0.604	0.346	0.106	0.041	0.12	0.396	0.45	0.547	0.13	0.333	0.462	0.267	0.373	0.87	0.005	1	0.337	0.241
2017	4360	Rondae Hollis-Jefferson	NA	SF	22	2	NBA	BRK	78	1761	4.8	11.1	0.434	8	0.876	0.483	0.181	0.138	0.072	0.124	0.463	0.584	0.296	0.347	0.308	0.224	0.518	0.933	0.076	37	0.358	0.208
2017	4199	Rudy Gobert	NA	C	24	4	NBA	UTA	81	2744	5.4	8.2	0.661	1.7	0.998	0.845	0.144	0.005	0.002	0.002	0.662	0.731	0.278	0.667	0	0	0.741	NA	0.392	235	0	NA
2017	3849	Russell Westbrook	NA	PG	28	9	NBA	OKC	81	2802	10.6	24.9	0.425	13.8	0.7	0.293	0.067	0.171	0.167	0.3	0.459	0.576	0.305	0.434	0.345	0.343	0.136	0.35	0.031	49	0.075	0.409
2017	3850	Ryan Anderson	NA	PF	28	9	NBA	HOU	72	2116	5.5	13.2	0.418	19.9	0.345	0.144	0.074	0.035	0.092	0.655	0.446	0.568	0.351	0.444	0.338	0.403	0.378	0.975	0.009	6	0.142	0.542
2017	4361	Salah Mejri	NA	C	30	2	NBA	DAL	73	905	3.5	5.4	0.642	3.9	0.978	0.737	0.117	0.036	0.088	0.022	0.649	0.733	0.5	0.8	0.083	0.333	0.701	1	0.299	39	0	NA
2017	4362	Sam Dekker	NA	PF	22	2	NBA	HOU	77	1419	5.2	10.9	0.473	12.6	0.564	0.436	0.098	0.012	0.023	0.436	0.591	0.647	0.357	0.4	0.5	0.321	0.727	0.967	0.121	44	0.353	0.394
2017	4287	Sean Kilpatrick	NA	SG	27	3	NBA	BRK	70	1754	6.3	15.1	0.415	14.8	0.581	0.273	0.143	0.067	0.097	0.419	0.468	0.582	0.362	0.286	0.423	0.341	0.43	0.752	0.007	5	0.211	0.338
2017	4445	Semaj Christon	NA	PG	24	1	NBA	OKC	64	973	2.8	8.3	0.345	14.1	0.717	0.283	0.148	0.148	0.143	0.283	0.406	0.492	0.364	0.364	0.313	0.19	0.308	0.833	0.009	1	0.254	0.188
2017	3902	Serge Ibaka	NA	PF	27	8	NBA	TOT	79	2422	7	14.6	0.48	15.1	0.677	0.146	0.189	0.177	0.165	0.323	0.522	0.727	0.457	0.466	0.475	0.391	0.666	0.984	0.038	35	0.057	0.167
2017	3902	Serge Ibaka	NA	PF	27	8	NBA	ORL	56	1710	7.2	14.8	0.488	14.5	0.696	0.171	0.189	0.168	0.168	0.304	0.532	0.725	0.496	0.449	0.458	0.388	0.673	0.976	0.048	32	0.061	0.231
2017	3715	Sergio Rodríguez	NA	PG	30	5	NBA	PHI	68	1518	5	12.7	0.392	17.6	0.53	0.14	0.11	0.106	0.174	0.47	0.415	0.587	0.39	0.368	0.323	0.365	0.195	0.565	0	0	0.087	0.545
2017	4203	Seth Curry	NA	PG	26	4	NBA	DAL	70	2029	6	12.5	0.481	17.3	0.542	0.129	0.127	0.088	0.198	0.458	0.528	0.637	0.584	0.516	0.424	0.425	0.229	0.745	0	0	0.217	0.486
2017	4204	Shabazz Muhammad	NA	SF	24	4	NBA	MIN	78	1516	6.8	14.2	0.482	10.3	0.758	0.353	0.244	0.119	0.04	0.242	0.528	0.697	0.425	0.324	0.292	0.338	0.674	0.98	0.099	53	0.393	0.404
2017	4288	Shabazz Napier	NA	PG	25	3	NBA	POR	53	512	5.1	12.9	0.399	18.3	0.497	0.202	0.055	0.055	0.186	0.503	0.429	0.432	0.4	0.4	0.441	0.37	0.128	0.647	0	0	0.141	0.308
2017	3560	Shaun Livingston	NA	PG	31	12	NBA	GSW	76	1345	4.6	8.5	0.547	10.4	0.991	0.222	0.13	0.532	0.104	0.009	0.55	0.786	0.683	0.458	0.364	0.333	0.512	1	0.098	30	0	NA
2017	4053	Shelvin Mack	NA	PG	26	6	NBA	UTA	55	1205	5.1	11.4	0.446	13.3	0.685	0.239	0.184	0.165	0.1	0.315	0.51	0.637	0.443	0.444	0.421	0.308	0.316	0.649	0	0	0.242	0.241
2017	4207	Solomon Hill	NA	SF	25	4	NBA	NOP	80	2374	2.8	7.2	0.383	16.3	0.435	0.276	0.077	0.048	0.029	0.565	0.428	0.523	0.27	0.304	0.214	0.348	0.348	1	0.044	17	0.341	0.37
2017	4291	Spencer Dinwiddie	NA	PG	23	3	NBA	BRK	59	1334	3.6	8.1	0.444	13.6	0.666	0.295	0.156	0.132	0.089	0.334	0.478	0.584	0.362	0.325	0.556	0.376	0.229	0.579	0.023	7	0.188	0.474
2017	3788	Spencer Hawes	NA	PF	28	10	NBA	TOT	54	797	6.1	12.5	0.484	12	0.708	0.336	0.17	0.119	0.083	0.292	0.556	0.688	0.511	0.424	0.304	0.309	0.817	1	0.054	11	0.136	0.455
2017	4364	Stanley Johnson	NA	SF	20	2	NBA	DET	77	1371	3.4	9.6	0.353	17	0.578	0.123	0.151	0.129	0.175	0.422	0.398	0.644	0.255	0.511	0.266	0.292	0.345	0.933	0.008	3	0.253	0.359
2017	3903	Stephen Curry	NA	PG	28	8	NBA	GSW	79	2638	9.2	19.7	0.468	18.4	0.453	0.219	0.069	0.049	0.116	0.547	0.537	0.642	0.4	0.451	0.455	0.411	0.413	0.639	0.003	3	0.136	0.449
2017	4208	Steven Adams	NA	C	23	4	NBA	OKC	80	2389	5.6	9.9	0.571	3.7	0.998	0.557	0.388	0.046	0.005	0.002	0.572	0.655	0.488	0.367	0	0	0.668	NA	0.198	112	0	NA
2017	4365	T.J. McConnell	NA	PG	24	2	NBA	PHI	81	2133	4	8.6	0.461	9.2	0.893	0.35	0.273	0.174	0.096	0.107	0.492	0.615	0.407	0.461	0.347	0.2	0.244	0.909	0	0	0.164	0.222
2017	4292	T.J. Warren	NA	SF	23	3	NBA	PHO	66	2048	7.1	14.3	0.495	10.7	0.88	0.29	0.221	0.2	0.167	0.12	0.527	0.746	0.456	0.399	0.397	0.265	0.536	0.923	0.032	23	0.52	0.255
2017	3905	Taj Gibson	NA	PF	31	8	NBA	TOT	78	1989	6.6	12.8	0.515	6.9	0.982	0.423	0.283	0.142	0.131	0.018	0.52	0.677	0.448	0.376	0.333	0.231	0.657	0.667	0.096	63	0.846	0.182
2017	3905	Taj Gibson	NA	PF	31	8	NBA	CHI	55	1502	6.6	12.7	0.521	7	0.977	0.419	0.287	0.14	0.13	0.023	0.529	0.68	0.454	0.405	0.348	0.167	0.664	1	0.085	43	0.917	0.182
2017	4293	Tarik Black	NA	C	25	3	NBA	LAL	67	1091	4.9	9.7	0.51	3.3	0.993	0.667	0.262	0.037	0.024	0.007	0.51	0.622	0.286	0.364	0.143	0.5	0.685	0	0.19	47	0	NA
2017	4450	Taurean Prince	NA	SF	22	1	NBA	ATL	59	981	4.2	10.5	0.4	12.4	0.642	0.361	0.133	0.095	0.056	0.358	0.443	0.534	0.342	0.259	0.375	0.324	0.63	0.879	0.032	7	0.431	0.341
2017	4130	Terrence Jones	NA	PF	25	5	NBA	TOT	54	1270	6.5	13.9	0.47	8.6	0.848	0.396	0.307	0.055	0.085	0.152	0.508	0.677	0.364	0.37	0.357	0.253	0.642	1	0.085	41	0.093	0
2017	4130	Terrence Jones	NA	PF	25	5	NBA	NOP	51	1264	6.6	13.9	0.472	8.6	0.847	0.399	0.305	0.055	0.084	0.153	0.512	0.677	0.369	0.37	0.366	0.253	0.642	1	0.086	41	0.093	0
2017	4131	Terrence Ross	NA	SF	25	5	NBA	TOT	78	1955	6	13.7	0.437	18.9	0.476	0.105	0.088	0.113	0.168	0.524	0.518	0.654	0.515	0.464	0.48	0.363	0.511	0.859	0.044	29	0.215	0.345
2017	4131	Terrence Ross	NA	SF	25	5	NBA	TOR	54	1207	6.3	14.3	0.441	18.9	0.466	0.115	0.081	0.106	0.159	0.534	0.516	0.673	0.538	0.431	0.461	0.375	0.435	0.823	0.052	22	0.242	0.387
2017	4366	Terry Rozier	NA	PG	22	2	NBA	BOS	74	1263	4.3	11.7	0.367	15.6	0.564	0.275	0.09	0.092	0.107	0.436	0.405	0.469	0.243	0.368	0.409	0.318	0.33	0.807	0.007	3	0.212	0.289
2017	3723	Thabo Sefolosha	NA	SF	32	11	NBA	ATL	62	1596	3.9	8.9	0.441	12.5	0.696	0.365	0.089	0.084	0.157	0.304	0.484	0.625	0.343	0.273	0.355	0.342	0.647	0.951	0.053	18	0.475	0.351
2017	3791	Thaddeus Young	NA	PF	28	10	NBA	IND	74	2237	5.8	11.1	0.527	8.3	0.828	0.438	0.281	0.044	0.067	0.172	0.557	0.651	0.482	0.4	0.348	0.381	0.729	0.978	0.061	36	0.492	0.345
2017	4451	Thon Maker	NA	C	19	1	NBA	MIL	57	562	5.3	11.6	0.459	13.4	0.591	0.337	0.122	0.055	0.077	0.409	0.514	0.639	0.364	0.3	0.357	0.378	0.673	1	0.144	23	0.297	0.364
2017	4294	Tim Frazier	NA	PG	26	3	NBA	NOP	65	1525	3.8	9.5	0.403	13.4	0.683	0.304	0.149	0.074	0.156	0.317	0.446	0.577	0.317	0.267	0.397	0.313	0.268	0.625	0.002	1	0.086	0.182
2017	4209	Tim Hardaway Jr.	NA	SG	24	4	NBA	ATL	79	2154	6.9	15.2	0.455	15.5	0.543	0.292	0.078	0.066	0.107	0.457	0.537	0.654	0.408	0.4	0.398	0.357	0.635	0.846	0.054	47	0.168	0.414
2017	3976	Timofey Mozgov	NA	C	30	7	NBA	LAL	54	1104	5.5	10.7	0.515	6.9	0.997	0.439	0.259	0.125	0.174	0.003	0.517	0.66	0.353	0.439	0.456	0	0.746	NA	0.186	52	0	NA
2017	4453	Timothé Luwawu-Cabarrot	NA	SF	21	1	NBA	PHI	69	1190	4.4	10.9	0.402	13	0.554	0.393	0.108	0.028	0.022	0.446	0.475	0.606	0.179	0.1	0.125	0.311	0.653	0.98	0.019	4	0.317	0.392
2017	4055	Tobias Harris	NA	PF	24	6	NBA	DET	82	2567	7.2	14.9	0.481	13.3	0.705	0.207	0.22	0.169	0.108	0.295	0.537	0.705	0.474	0.444	0.487	0.347	0.502	0.991	0.051	50	0.258	0.346
2017	4454	Tomáš Satoranský	NA	SG	25	1	NBA	WAS	57	719	3.1	7.4	0.415	11.5	0.748	0.32	0.218	0.122	0.082	0.252	0.473	0.468	0.5	0.444	0.5	0.243	0.404	1	0.041	3	0.297	0.364
2017	3561	Tony Allen	NA	SG	35	13	NBA	MEM	71	1914	5.2	11.2	0.461	5.6	0.909	0.652	0.166	0.03	0.061	0.091	0.479	0.557	0.273	0.333	0.278	0.278	0.552	1	0.027	16	0.704	0.316
2017	3356	Tony Parker	NA	PG	34	16	NBA	SAS	63	1587	6	12.9	0.466	11.1	0.879	0.285	0.223	0.112	0.258	0.121	0.484	0.58	0.409	0.391	0.483	0.333	0.248	1	0	0	0.739	0.333
